,FIPS,GROCPTH11,GROCPTH16,SUPERCPTH11,SUPERCPTH16,CONVSPTH11,CONVSPTH16,SNAPSPTH12,SNAPSPTH17,WICSPTH11,WICSPTH16
0,1001,0.090581351,0.0542711,0.0181163,0.0180904,0.561604377,0.560801766,0.6740041551080207,0.8047468050350726,0.09056658297777176,0.09051084518432617
1,1003,0.14474573,0.139752975,0.0321657,0.0337335,0.573621967,0.568650034,0.7250554711113442,0.890835951364198,0.1393802911043167,0.13480202853679657
2,1005,0.219370407,0.155195158,0.0,0.0387988,0.804358159,0.737177,1.2805901743808439,1.4246141669964385,0.2559415102005005,0.2323870062828064
3,1007,0.26379424,0.220916361,0.0439657,0.0441833,0.835348428,0.662749083,0.7191220073461079,0.8014234456796658,0.26377105712890625,0.22147412598133087
4,1009,0.121608005,0.086862861,0.0173726,0.0173726,0.521177165,0.469059449,0.6571438453290908,0.6923735484575297,0.13899989426136017,0.13908931612968445
5,1011,0.18735363,0.2873288,0.0,0.0,0.18735363,0.5746576,1.3684679523900452,0.9861932938856016,0.18731853365898132,0.28898951411247253
6,1013,0.143678161,0.15026296,0.0478927,0.0500877,1.053639847,1.101928375,1.3419018072585809,1.256830601092896,0.19158923625946045,0.199710413813591
7,1015,0.20376109,0.234823448,0.0254701,0.0347887,0.738633952,0.730561837,1.1758002546264719,1.1854124538037796,0.16129443049430847,0.17388582229614258
8,1017,0.23507978,0.207610404,0.029385,0.0296586,0.764009286,0.652489842,1.005460310004697,1.0579499500687173,0.17631500959396362,0.17766723036766052
9,1019,0.153887585,0.19405418,0.0384719,0.0388108,0.654022237,0.698595048,1.191345451750509,1.0603189336221013,0.23082250356674194,0.1551831215620041
10,1021,0.160227065,0.114077116,0.0228896,0.0228154,0.755356162,0.752908966,1.0668887925329194,0.9644405110400074,0.16023072600364685,0.13668671250343323
