,FIPS,FMRKTPTH13,FMRKTPTH18,FOODHUB18
2298,42109.0,0.024925224483013153,0.02466699481010437,
2299,42111.0,0.013056876137852669,0.013522285036742687,
2300,42113.0,0.158755362033844,0.16471751034259796,
2301,42115.0,0.0,0.0,
2302,42117.0,0.047385506331920624,0.04906410351395607,
2303,42119.0,0.04471372067928314,0.04465780779719353,
2304,42121.0,0.03716297820210457,0.03901221230626106,
2305,42123.0,0.024418234825134277,0.025317737832665443,
2306,42125.0,0.014421135187149048,0.014468569308519363,
2307,42127.0,0.019162962213158607,0.019502300769090652,
2308,42129.0,0.03049042448401451,0.028521638363599777,
2309,42131.0,0.03554670885205269,0.036974042654037476,
2310,42133.0,0.015947654843330383,0.0200770515948534,1.0
2311,44001.0,0.10152490437030792,0.06166622042655945,
2312,44003.0,0.02433578483760357,0.024410933256149292,1.0
2313,44005.0,0.05991468206048012,0.03634513169527054,
2314,44007.0,0.04116392508149147,0.0282981488853693,1.0
2315,44009.0,0.13445857167243958,0.06340198963880539,
2316,45001.0,0.08038584887981415,0.08149626851081848,
2317,45003.0,0.0061089592054486275,0.005903152748942375,
2318,45005.0,0.10179153084754944,0.11232168972492218,
2319,45007.0,0.02631274238228798,0.024939894676208496,
2320,45009.0,0.0,0.0,
2321,45011.0,0.09005358070135117,0.0947328507900238,
2322,45013.0,0.04094333574175835,0.04239196702837944,
2323,45015.0,0.015466229058802128,0.018092097714543343,
2324,45017.0,0.06671559065580368,0.06887052208185196,
2325,45019.0,0.032282017171382904,0.027099937200546265,1.0
2326,45021.0,0.017837712541222572,0.017519885674118996,
2327,45023.0,0.030553942546248436,0.031006790697574615,
2328,45025.0,0.06503219157457352,0.06556803733110428,
2329,45027.0,0.05835667625069618,0.059347182512283325,
2330,45029.0,0.05308137461543083,0.05310674384236336,
2331,45031.0,0.014747087843716145,0.014969611540436745,
2332,45033.0,0.0,0.0,
2333,45035.0,0.006869500037282705,0.00622482830658555,
2334,45037.0,0.07529836893081665,0.07393168658018112,
2335,45039.0,0.0,0.0,
2336,45041.0,0.01447335071861744,0.01447607483714819,
2337,45043.0,0.033057305961847305,0.048193544149398804,
2338,45045.0,0.016915537416934967,0.017502475529909134,
2339,45047.0,0.028632784262299538,0.04240822046995163,
2340,45049.0,0.0981113538146019,0.1033538281917572,
2341,45051.0,0.020780444145202637,0.023245880380272865,
2342,45053.0,0.03799969702959061,0.03451727703213692,
2343,45055.0,0.01597648300230503,0.015245761722326279,
2344,45057.0,0.012397564947605133,0.010484377853572369,
2345,45059.0,0.015109163708984852,0.014926710166037083,
2346,45061.0,0.0,0.0,
2347,45063.0,0.025617660954594612,0.030505165457725525,
2348,45065.0,0.10123506933450699,0.10626992583274841,
2349,45067.0,0.031164297834038734,0.03221753239631653,
2350,45069.0,0.03564554080367088,0.03788165748119354,
2351,45071.0,0.026688016951084137,0.025960540398955345,
2352,45073.0,0.040040574967861176,0.025518666952848434,
2353,45075.0,0.033088114112615585,0.04601191729307175,
2354,45077.0,0.04193223640322685,0.0400201715528965,
2355,45079.0,0.052925121039152145,0.043417852371931076,
2356,45081.0,0.04981568083167076,0.0486760139465332,
2357,45083.0,0.013770168647170067,0.012743398547172546,
2358,45085.0,0.02784687839448452,0.02816583961248398,
2359,45087.0,0.03571683540940285,0.036483034491539,
2360,45089.0,0.030232487246394157,0.03267333284020424,
2361,45091.0,0.0167634766548872,0.014592255465686321,
2362,46003.0,0.0,0.0,
2363,46005.0,0.054939016699790955,0.0529576875269413,
2364,46007.0,0.0,0.0,
2365,46009.0,0.0,0.0,
2366,46011.0,0.03029293194413185,0.0283832885324955,
2367,46013.0,0.026224693283438683,0.025434937328100204,
2368,46015.0,0.186671644449234,0.19124116003513336,
2369,46017.0,0.0,0.0,
2370,46019.0,0.09727626293897629,0.0978282168507576,
2371,46021.0,0.7309941649436951,0.7262164354324341,
2372,46023.0,0.1088731661438942,0.10708931088447571,
2373,46025.0,0.0,0.0,
2374,46027.0,0.215936079621315,0.14243999123573303,
2375,46029.0,0.07179008424282074,0.07139032334089279,
2376,46031.0,0.0,0.0,
2377,46033.0,0.11897680163383484,0.1146000474691391,
2378,46035.0,0.0,0.0,
2379,46037.0,0.0,0.0,
2380,46039.0,0.0,0.0,
2381,46041.0,0.0,0.0,
2382,46043.0,0.0,0.0,
2383,46045.0,0.0,0.0,
2384,46047.0,0.14692917466163635,0.14797277748584747,
2385,46049.0,0.0,0.0,
2386,46051.0,0.13540960848331451,0.13991884887218475,
2387,46053.0,0.0,0.23741690814495087,
2388,46055.0,0.0,0.0,
2389,46057.0,0.16849198937416077,0.16363933682441711,
