,FIPS,County,State,2010_Census_Population,Population_Estimate_2011,Population_Estimate_2012,Population_Estimate_2013,Population_Estimate_2014,Population_Estimate_2015,Population_Estimate_2016,Population_Estimate_2017,Population_Estimate_2018
2942,51740,Portsmouth city, Virginia,95535,95726,96467,96071,95826,96308,95094,94693,94632
2943,51750,Radford city, Virginia,16408,16809,16709,17116,17390,17341,17420,17659,18339
2944,51760,Richmond city, Virginia,204214,206325,210741,213815,217003,220847,225332,226968,228783
2945,51770,Roanoke city, Virginia,97032,96776,98092,98860,99443,99733,99572,99436,99920
2946,51775,Salem city, Virginia,24802,25021,25175,25314,25427,25426,25438,25662,25643
2947,51790,Staunton city, Virginia,23746,24020,23807,24101,24287,24219,24266,24566,24922
2948,51800,Suffolk city, Virginia,84585,84751,85258,85765,86892,88127,89322,90275,91185
2949,51810,Virginia Beach city, Virginia,437994,442536,445038,447732,448913,450474,451136,449962,450189
2950,51820,Waynesboro city, Virginia,21006,21102,21069,21173,21312,21558,21798,22336,22628
2951,51830,Williamsburg city, Virginia,14068,14096,14513,14604,14566,14767,14824,14889,14896
2952,51840,Winchester city, Virginia,26203,26662,27012,27333,27394,27470,27762,28210,28108
2953,53001,Adams County, Washington,18728,18879,18952,19115,19200,19244,19378,19681,19759
2954,53003,Asotin County, Washington,21623,21969,21908,22128,22189,22106,22275,22507,22610
2955,53005,Benton County, Washington,175177,180429,182391,184355,186542,190316,193652,198453,201877
2956,53007,Chelan County, Washington,72453,73221,73497,73762,74170,75123,75977,76479,77036
2957,53009,Clallam County, Washington,71404,71760,71771,72056,72477,73222,74285,75712,76737
2958,53011,Clark County, Washington,425363,432259,436372,441385,448277,456986,465310,474492,481857
2959,53013,Columbia County, Washington,4078,4004,3977,4002,3984,3961,3978,4023,4059
2960,53015,Cowlitz County, Washington,102410,102299,101657,101483,101799,103050,104826,106900,108987
2961,53017,Douglas County, Washington,38431,38663,39202,39400,39795,40559,41426,42167,42907
2962,53019,Ferry County, Washington,7551,7637,7663,7592,7590,7519,7530,7590,7649
2963,53021,Franklin County, Washington,78163,83065,85729,86501,87743,88779,90315,92117,94347
2964,53023,Garfield County, Washington,2266,2236,2208,2237,2201,2222,2245,2205,2247
2965,53025,Grant County, Washington,89120,90611,91332,91749,92968,93670,94512,95821,97331
2966,53027,Grays Harbor County, Washington,72797,72357,71770,71046,70783,71027,71572,72553,73901
2967,53029,Island County, Washington,78506,78936,79035,78196,78698,80031,81708,83285,84460
2968,53031,Jefferson County, Washington,29872,29841,29789,29996,30139,30331,30891,31191,31729
2969,53033,King County, Washington,1931249,1974084,2011323,2047543,2085730,2126561,2166602,2204229,2233163
2970,53035,Kitsap County, Washington,251133,254281,254323,252403,253415,259320,263283,266550,269805
2971,53037,Kittitas County, Washington,40915,41549,41624,41830,42597,43092,44913,46157,47364
2972,53039,Klickitat County, Washington,20318,20685,20638,20870,20864,20997,21264,21750,22107
2973,53041,Lewis County, Washington,75455,75660,75435,74967,74858,75419,76622,78230,79604
2974,53043,Lincoln County, Washington,10570,10528,10431,10297,10227,10289,10340,10579,10740
2975,53045,Mason County, Washington,60699,60870,60681,60472,60615,61033,62179,63801,65507
2976,53047,Okanogan County, Washington,41120,41330,41181,41062,41252,41352,41558,41898,42132
2977,53049,Pacific County, Washington,20920,20880,20580,20442,20566,20869,21250,21684,22036
2978,53051,Pend Oreille County, Washington,13001,12951,13000,12884,12917,13087,13124,13363,13602
2979,53053,Pierce County, Washington,795225,802976,811009,819059,828920,841706,860072,877201,891299
2980,53055,San Juan County, Washington,15769,15844,15849,15909,16010,16198,16304,16725,17128
2981,53057,Skagit County, Washington,116901,117579,117721,118277,119992,121604,123709,126026,128206
2982,53059,Skamania County, Washington,11066,11153,11200,11308,11377,11378,11585,11837,11924
2983,53061,Snohomish County, Washington,713335,722044,732152,744236,757417,770049,787695,803039,814901
2984,53063,Spokane County, Washington,471221,473401,475453,478368,482926,488749,497143,505928,514631
2985,53065,Stevens County, Washington,43531,43439,43472,43262,43470,43544,44131,44667,45260
2986,53067,Thurston County, Washington,252264,256321,258489,261791,264975,268014,273721,280289,286419
2987,53069,Wahkiakum County, Washington,3978,3992,3999,4033,4043,4027,4167,4280,4426
2988,53071,Walla Walla County, Washington,58781,59444,59340,59378,59536,59976,60094,60652,60922
2989,53073,Whatcom County, Washington,201140,203480,204880,206107,208215,211940,216569,221650,225685
2990,53075,Whitman County, Washington,44776,45048,46636,46793,46916,48128,48784,49344,49791
2991,53077,Yakima County, Washington,243231,245950,246207,246612,247046,248065,249691,250377,251446
2992,54001,Barbour County, West Virginia,16589,16600,16870,16872,16903,16971,16742,16499,16535
2993,54003,Berkeley County, West Virginia,104169,105718,106950,108489,110187,111683,113476,115007,117123
2994,54005,Boone County, West Virginia,24629,24406,24353,24086,23710,23246,22803,22374,21951
2995,54007,Braxton County, West Virginia,14523,14533,14451,14385,14404,14372,14321,14224,14089
2996,54009,Brooke County, West Virginia,24069,23828,23691,23604,23384,23205,22680,22390,22203
2997,54011,Cabell County, West Virginia,96319,96604,96943,97020,96634,96571,95673,94486,93224
2998,54013,Calhoun County, West Virginia,7627,7637,7595,7550,7559,7466,7379,7322,7254
2999,54015,Clay County, West Virginia,9386,9332,9206,9138,8880,8874,8827,8714,8632
3000,54017,Doddridge County, West Virginia,8202,8250,8298,8547,8471,8701,8575,8529,8406
3001,54019,Fayette County, West Virginia,46039,45919,45861,45560,45161,44706,44167,43577,43018
3002,54021,Gilmer County, West Virginia,8693,8749,8747,8620,8497,8306,8138,8057,8026
3003,54023,Grant County, West Virginia,11937,11904,11825,11763,11639,11672,11620,11649,11626
3004,54025,Greenbrier County, West Virginia,35480,35727,35876,35799,35581,35585,35539,35243,34786
3005,54027,Hampshire County, West Virginia,23964,23788,23680,23490,23439,23314,23318,23398,23347
3006,54029,Hancock County, West Virginia,30676,30611,30448,30366,30248,29968,29666,29425,29094
3007,54031,Hardy County, West Virginia,14025,13959,13847,13966,13954,13831,13813,13838,13775
3008,54033,Harrison County, West Virginia,69099,69306,69105,68918,68680,68539,68351,67923,67554
3009,54035,Jackson County, West Virginia,29211,29316,29280,29191,29131,29163,29181,28907,28706
3010,54037,Jefferson County, West Virginia,53498,54449,54694,54999,55624,56081,55975,56406,56811
3011,54039,Kanawha County, West Virginia,193063,192157,192234,191530,190353,188270,186162,183310,180454
3012,54041,Lewis County, West Virginia,16372,16438,16452,16480,16447,16436,16283,16192,16024
3013,54043,Lincoln County, West Virginia,21720,21564,21605,21452,21521,21279,21112,20878,20599
3014,54045,Logan County, West Virginia,36743,36456,36313,35929,35248,34437,33669,33043,32607
3015,54047,McDowell County, West Virginia,22113,21731,21321,20962,20388,19763,19192,18521,18223
3016,54049,Marion County, West Virginia,56418,56670,56745,56710,56780,56744,56497,56369,56097
3017,54051,Marshall County, West Virginia,33107,32910,32801,32621,32338,32191,31696,31216,30785
3018,54053,Mason County, West Virginia,27324,27312,27214,27141,27148,27081,26928,26818,26718
3019,54055,Mercer County, West Virginia,62264,62556,62417,61911,61762,61124,60613,59801,59131
3020,54057,Mineral County, West Virginia,28212,28028,27857,27663,27538,27384,27346,27180,26940
3021,54059,Mingo County, West Virginia,26839,26601,26189,26013,25739,25320,24723,24138,23785
3022,54061,Monongalia County, West Virginia,96189,99011,100917,102271,103486,104706,105732,105916,106420
3023,54063,Monroe County, West Virginia,13502,13550,13502,13521,13612,13578,13492,13373,13280
3024,54065,Morgan County, West Virginia,17541,17462,17426,17444,17516,17487,17622,17709,17787
3025,54067,Nicholas County, West Virginia,26233,26214,26261,25948,25718,25550,25378,25134,24842
3026,54069,Ohio County, West Virginia,44443,44221,44011,43751,43261,42996,42666,42056,41755
3027,54071,Pendleton County, West Virginia,7695,7536,7470,7374,7229,7104,6978,6970,6997
3028,54073,Pleasants County, West Virginia,7605,7574,7533,7517,7588,7499,7488,7453,7507
3029,54075,Pocahontas County, West Virginia,8719,8824,8702,8680,8652,8574,8528,8487,8414
3030,54077,Preston County, West Virginia,33520,33661,33900,33685,33918,33844,33763,33823,33839
3031,54079,Putnam County, West Virginia,55486,56032,56449,56499,56634,56600,56680,56665,56682
3032,54081,Raleigh County, West Virginia,78859,79334,79249,78800,78185,77371,76290,75062,74254
3033,54083,Randolph County, West Virginia,29405,29430,29390,29522,29374,29206,29028,28894,28823
3034,54085,Ritchie County, West Virginia,10449,10310,10248,10146,10076,10082,9964,9816,9721
3035,54087,Roane County, West Virginia,14926,14800,14679,14608,14595,14377,14111,14010,13932
3036,54089,Summers County, West Virginia,13927,13856,13835,13592,13329,13134,12975,12891,12760
3037,54091,Taylor County, West Virginia,16895,16928,16968,16987,17100,16928,16953,16910,16862
3038,54093,Tucker County, West Virginia,7141,7128,7077,7078,7051,7088,7052,6991,6955
3039,54095,Tyler County, West Virginia,9208,9119,9054,9008,9086,8952,8953,8807,8746
3040,54097,Upshur County, West Virginia,24254,24267,24440,24600,24662,24725,24676,24546,24415
3041,54099,Wayne County, West Virginia,42481,42180,41873,41829,41507,41195,40702,40192,39944
3042,54101,Webster County, West Virginia,9154,9123,8981,8833,8751,8636,8557,8363,8285
3043,54103,Wetzel County, West Virginia,16583,16370,16345,16113,15957,15777,15640,15425,15270
3044,54105,Wirt County, West Virginia,5717,5755,5774,5839,5791,5805,5767,5790,5830
3045,54107,Wood County, West Virginia,86956,86875,86605,86514,86465,86326,85699,85083,84203
3046,54109,Wyoming County, West Virginia,23796,23455,23207,22939,22576,22173,21770,21248,20786
3047,55001,Adams County, Wisconsin,20875,20771,20419,20412,20129,20025,19971,19891,20348
3048,55003,Ashland County, Wisconsin,16157,16025,15839,15971,15998,15809,15638,15513,15600
3049,55005,Barron County, Wisconsin,45870,45877,45767,45570,45343,45357,45233,45164,45164
3050,55007,Bayfield County, Wisconsin,15014,15063,15061,15117,14975,14980,14931,15033,15042
3051,55009,Brown County, Wisconsin,248007,250471,252686,254237,256245,257899,259546,261863,263378
3052,55011,Buffalo County, Wisconsin,13587,13438,13342,13364,13230,13241,13132,13107,13125
3053,55013,Burnett County, Wisconsin,15457,15462,15337,15268,15230,15138,15219,15313,15392
3054,55015,Calumet County, Wisconsin,48971,49607,49640,49637,49472,49812,49600,49994,50159
3055,55017,Chippewa County, Wisconsin,62415,62943,63048,63086,63334,63416,63526,63762,64135
3056,55019,Clark County, Wisconsin,34690,34680,34440,34535,34354,34349,34475,34569,34709
3057,55021,Columbia County, Wisconsin,56833,56696,56464,56570,56638,56672,56865,57236,57358
3058,55023,Crawford County, Wisconsin,16644,16678,16516,16391,16347,16328,16250,16223,16291
3059,55025,Dane County, Wisconsin,488073,495948,502891,509792,516338,522847,530885,536780,542364
3060,55027,Dodge County, Wisconsin,88759,88389,88181,87941,88090,87827,87364,87750,87847
3061,55029,Door County, Wisconsin,27785,27764,27534,27606,27466,27307,27331,27480,27610
3062,55031,Douglas County, Wisconsin,44159,43953,43748,43755,43641,43483,43351,43327,43208
3063,55033,Dunn County, Wisconsin,43857,43796,43804,44048,44076,44249,44337,44699,45131
3064,55035,Eau Claire County, Wisconsin,98736,99925,100829,101732,101688,102119,102941,103674,104534
3065,55037,Florence County, Wisconsin,4423,4382,4367,4384,4345,4346,4323,4356,4321
3066,55039,Fond du Lac County, Wisconsin,101633,101811,101785,101792,101986,101951,102201,102371,103066
3067,55041,Forest County, Wisconsin,9304,9245,9157,9089,9102,9005,9022,8970,8991
3068,55043,Grant County, Wisconsin,51208,51172,50867,50992,51681,52085,52014,51806,51554
3069,55045,Green County, Wisconsin,36842,36852,36759,36932,36856,36918,36770,36847,36929
3070,55047,Green Lake County, Wisconsin,19051,19060,19003,18887,18759,18712,18613,18785,18918
3071,55049,Iowa County, Wisconsin,23687,23582,23579,23559,23585,23591,23438,23714,23771
3072,55051,Iron County, Wisconsin,5916,5958,5888,5829,5859,5719,5650,5672,5676
3073,55053,Jackson County, Wisconsin,20449,20519,20491,20558,20577,20521,20480,20474,20478
3074,55055,Jefferson County, Wisconsin,83686,83830,84351,84605,84369,84503,84485,84775,85129
3075,55057,Juneau County, Wisconsin,26664,26699,26769,26567,26338,26314,26348,26479,26617
3076,55059,Kenosha County, Wisconsin,166426,166824,167220,167311,167856,167967,167954,168582,169290
3077,55061,Kewaunee County, Wisconsin,20574,20552,20499,20364,20336,20317,20367,20397,20383
3078,55063,La Crosse County, Wisconsin,114638,115223,116541,116885,117446,117726,117733,118116,118230
3079,55065,Lafayette County, Wisconsin,16836,16864,16801,16670,16778,16792,16750,16689,16665
3080,55067,Langlade County, Wisconsin,19977,19791,19620,19410,19252,19043,19079,19171,19268
3081,55069,Lincoln County, Wisconsin,28743,28500,28499,28301,28104,27858,27821,27766,27689
3082,55071,Manitowoc County, Wisconsin,81442,81029,80723,80492,79959,79495,79365,79140,79074
3083,55073,Marathon County, Wisconsin,134063,134323,134363,134880,135131,135289,135057,135415,135428
3084,55075,Marinette County, Wisconsin,41749,41408,41347,41287,41047,40653,40259,40290,40434
3085,55077,Marquette County, Wisconsin,15404,15368,15243,15180,15071,15118,15129,15283,15434
3086,55078,Menominee County, Wisconsin,4232,4370,4361,4381,4504,4525,4559,4643,4658
3087,55079,Milwaukee County, Wisconsin,947735,951263,954606,957513,958546,958654,955057,950588,948201
3088,55081,Monroe County, Wisconsin,44673,45046,45003,45125,45158,45306,45376,45617,46051
3089,55083,Oconto County, Wisconsin,37660,37571,37417,37368,37463,37478,37481,37526,37830
3090,55085,Oneida County, Wisconsin,35998,35783,35669,35550,35323,35308,35339,35287,35470
3091,55087,Outagamie County, Wisconsin,176695,177914,179003,180336,182170,183417,184755,186064,187365
3092,55089,Ozaukee County, Wisconsin,86395,86787,87108,87218,87580,87934,88327,88430,89147
3093,55091,Pepin County, Wisconsin,7469,7399,7373,7347,7297,7234,7243,7246,7289
3094,55093,Pierce County, Wisconsin,41019,40883,40712,40804,41028,41038,41409,41983,42555
3095,55095,Polk County, Wisconsin,44205,43950,43519,43313,43331,43213,43216,43387,43598
3096,55097,Portage County, Wisconsin,70019,70078,70414,70513,70521,70497,70425,70608,70942
3097,55099,Price County, Wisconsin,14159,13983,13844,13739,13656,13577,13414,13406,13397
3098,55101,Racine County, Wisconsin,195408,194892,194608,194703,194833,194710,194913,195949,196584
3099,55103,Richland County, Wisconsin,18021,18000,17806,17817,17745,17559,17528,17488,17377
3100,55105,Rock County, Wisconsin,160331,159864,160065,160355,160950,161052,161394,162320,163129
3101,55107,Rusk County, Wisconsin,14755,14613,14304,14368,14350,14127,14111,14179,14147
3102,55109,St. Croix County, Wisconsin,84345,84768,85037,85649,86544,87139,87603,88607,89694
3103,55111,Sauk County, Wisconsin,61976,62241,62385,62797,62975,63264,63572,63918,64249
3104,55113,Sawyer County, Wisconsin,16557,16545,16520,16477,16361,16290,16321,16391,16489
3105,55115,Shawano County, Wisconsin,41949,41664,41504,41409,41347,41062,40959,40881,40796
3106,55117,Sheboygan County, Wisconsin,115507,115197,114767,114704,114998,115239,115099,115235,115456
3107,55119,Taylor County, Wisconsin,20689,20655,20369,20423,20415,20321,20299,20333,20412
3108,55121,Trempealeau County, Wisconsin,28816,28989,29289,29461,29409,29441,29535,29361,29442
3109,55123,Vernon County, Wisconsin,29773,29871,30023,30091,30190,30318,30552,30737,30785
3110,55125,Vilas County, Wisconsin,21430,21398,21298,21381,21403,21435,21483,21706,21938
3111,55127,Walworth County, Wisconsin,102228,102638,102883,102803,103193,102513,102686,102956,103718
3112,55129,Washburn County, Wisconsin,15911,15842,15848,15660,15658,15519,15621,15770,15878
3113,55131,Washington County, Wisconsin,131887,132326,132728,132928,133600,133932,134386,135063,135693
3114,55133,Waukesha County, Wisconsin,389891,390799,392799,394163,395431,396261,398561,401070,403072
3115,55135,Waupaca County, Wisconsin,52410,52281,51930,52104,51948,51682,51308,51153,51128
3116,55137,Waushara County, Wisconsin,24496,24546,24417,24245,24093,23946,24090,24186,24263
3117,55139,Winnebago County, Wisconsin,166994,167473,168507,169279,169330,169270,169637,170375,171020
3118,55141,Wood County, Wisconsin,74749,74648,74321,73922,73593,73364,73246,73112,73055
3119,56001,Albany County, Wyoming,36299,36843,37360,37559,37622,37956,37903,38430,38601
3120,56003,Big Horn County, Wyoming,11668,11721,11757,11935,11853,11950,11943,11879,11881
3121,56005,Campbell County, Wyoming,46133,46543,47855,48038,48132,49269,48746,46251,46140
3122,56007,Carbon County, Wyoming,15885,15833,15708,15836,15872,15618,15684,15242,14971
3123,56009,Converse County, Wyoming,13833,13737,14028,14366,14203,14299,14101,13744,13640
3124,56011,Crook County, Wyoming,7083,7121,7141,7152,7237,7437,7503,7424,7450
3125,56013,Fremont County, Wyoming,40123,40511,41009,40908,40562,40228,40223,39834,39531
3126,56015,Goshen County, Wyoming,13249,13573,13637,13547,13526,13551,13333,13404,13376
