FIPS,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS12,PCT_OBESE_ADULTS17
51570,10.3,11.6,27.4,30.1
51580,11.1,10.7,27.4,30.1
51590,12.9,15.3,27.4,30.1
51595,13.4,13.4,27.4,30.1
51600,9.6,7.5,27.4,30.1
51610,10.5,10.2,27.4,30.1
51620,13.0,14.9,27.4,30.1
51630,10.0,8.9,27.4,30.1
51640,10.7,10.8,27.4,30.1
51650,11.5,12.4,27.4,30.1
51660,7.7,6.7,27.4,30.1
51670,11.8,13.6,27.4,30.1
51678,9.7,8.1,27.4,30.1
51680,11.3,11.3,27.4,30.1
51683,10.4,8.2,27.4,30.1
51685,8.8,7.9,27.4,30.1
51690,13.2,12.8,27.4,30.1
51700,9.9,12.7,27.4,30.1
51710,10.4,9.2,27.4,30.1
51720,10.3,9.6,27.4,30.1
51730,14.8,15.6,27.4,30.1
51735,10.1,11.5,27.4,30.1
51740,12.5,14.0,27.4,30.1
51750,7.7,6.9,27.4,30.1
51760,12.7,10.3,27.4,30.1
51770,11.7,11.9,27.4,30.1
51775,9.9,9.3,27.4,30.1
51790,11.2,10.2,27.4,30.1
51800,10.9,10.9,27.4,30.1
51810,9.5,8.0,27.4,30.1
51820,10.6,9.5,27.4,30.1
51830,9.0,8.9,27.4,30.1
51840,9.9,8.9,27.4,30.1
53001,11.1,11.0,26.8,27.7
53003,10.0,12.9,26.8,27.7
53005,8.7,9.5,26.8,27.7
53007,8.2,9.4,26.8,27.7
53009,9.4,11.4,26.8,27.7
53011,8.4,9.6,26.8,27.7
53013,10.6,11.9,26.8,27.7
53015,9.1,11.8,26.8,27.7
53017,7.1,8.6,26.8,27.7
53019,7.7,10.7,26.8,27.7
53021,7.1,7.1,26.8,27.7
53023,11.7,14.4,26.8,27.7
53025,9.0,9.0,26.8,27.7
53027,11.4,11.6,26.8,27.7
53029,8.4,9.4,26.8,27.7
53031,7.5,11.2,26.8,27.7
53033,6.6,6.8,26.8,27.7
53035,8.2,8.7,26.8,27.7
53037,6.3,7.9,26.8,27.7
53039,8.8,10.3,26.8,27.7
53041,10.2,9.5,26.8,27.7
53043,9.5,10.4,26.8,27.7
53045,8.5,11.1,26.8,27.7
53047,8.9,10.5,26.8,27.7
53049,12.2,12.6,26.8,27.7
53051,9.8,13.9,26.8,27.7
53053,9.0,9.4,26.8,27.7
53055,6.1,10.2,26.8,27.7
53057,7.9,9.1,26.8,27.7
53059,7.9,9.1,26.8,27.7
53061,7.8,9.9,26.8,27.7
53063,7.9,9.3,26.8,27.7
53065,8.5,10.6,26.8,27.7
53067,8.1,8.8,26.8,27.7
53069,11.8,12.8,26.8,27.7
53071,8.7,10.4,26.8,27.7
53073,6.8,7.9,26.8,27.7
53075,6.2,6.6,26.8,27.7
53077,9.5,10.2,26.8,27.7
54001,12.5,15.3,33.8,38.1
54003,9.8,10.5,33.8,38.1
54005,14.7,15.0,33.8,38.1
54007,13.1,15.9,33.8,38.1
54009,14.2,16.1,33.8,38.1
54011,14.3,13.5,33.8,38.1
54013,11.5,14.0,33.8,38.1
54015,13.4,14.6,33.8,38.1
54017,12.3,13.0,33.8,38.1
54019,12.0,14.0,33.8,38.1
54021,12.3,11.8,33.8,38.1
54023,12.3,15.7,33.8,38.1
54025,11.3,13.6,33.8,38.1
54027,11.3,13.4,33.8,38.1
54029,13.6,12.0,33.8,38.1
54031,12.9,15.4,33.8,38.1
54033,13.8,14.3,33.8,38.1
54035,12.7,13.2,33.8,38.1
54037,10.2,10.1,33.8,38.1
54039,12.8,14.1,33.8,38.1
54041,14.0,14.2,33.8,38.1
54043,14.2,15.7,33.8,38.1
54045,15.2,17.5,33.8,38.1
54047,15.3,17.6,33.8,38.1
54049,11.4,10.9,33.8,38.1
54051,12.3,14.0,33.8,38.1
54053,13.1,13.2,33.8,38.1
54055,11.9,15.5,33.8,38.1
54057,11.6,14.1,33.8,38.1
54059,12.7,13.2,33.8,38.1
54061,8.4,9.1,33.8,38.1
54063,13.3,13.7,33.8,38.1
54065,11.7,14.3,33.8,38.1
54067,12.8,15.7,33.8,38.1
54069,12.2,12.2,33.8,38.1
54071,12.4,14.3,33.8,38.1
54073,12.0,13.7,33.8,38.1
54075,13.2,13.8,33.8,38.1
54077,10.9,10.6,33.8,38.1
54079,11.4,11.7,33.8,38.1
54081,13.8,15.2,33.8,38.1
54083,12.0,12.7,33.8,38.1
54085,12.6,15.2,33.8,38.1
54087,13.8,16.1,33.8,38.1
54089,13.3,15.3,33.8,38.1
54091,11.5,11.8,33.8,38.1
54093,13.1,13.8,33.8,38.1
54095,12.2,13.7,33.8,38.1
54097,13.6,12.7,33.8,38.1
54099,12.1,16.5,33.8,38.1
54101,13.5,16.7,33.8,38.1
54103,11.9,13.0,33.8,38.1
54105,14.2,14.8,33.8,38.1
54107,12.3,14.0,33.8,38.1
54109,15.2,14.9,33.8,38.1
55001,9.7,12.8,29.7,32.0
55003,9.1,11.0,29.7,32.0
55005,8.5,9.0,29.7,32.0
55007,9.0,9.5,29.7,32.0
55009,7.4,9.3,29.7,32.0
55011,9.6,10.2,29.7,32.0
55013,10.1,10.6,29.7,32.0
55015,6.9,8.1,29.7,32.0
55017,7.8,8.2,29.7,32.0
55019,8.2,8.8,29.7,32.0
55021,7.8,8.0,29.7,32.0
55023,9.0,9.5,29.7,32.0
55025,6.3,6.3,29.7,32.0
55027,7.6,9.8,29.7,32.0
55029,8.9,10.0,29.7,32.0
55031,8.3,9.8,29.7,32.0
55033,6.6,9.4,29.7,32.0
55035,6.9,8.0,29.7,32.0
55037,9.0,11.8,29.7,32.0
55039,8.1,8.7,29.7,32.0
55041,10.2,12.5,29.7,32.0
55043,8.1,8.2,29.7,32.0
55045,7.9,10.5,29.7,32.0
55047,9.2,11.4,29.7,32.0
55049,8.6,8.6,29.7,32.0
55051,9.3,12.4,29.7,32.0
55053,8.8,9.8,29.7,32.0
55055,8.0,7.7,29.7,32.0
55057,8.9,11.6,29.7,32.0
55059,7.9,8.9,29.7,32.0
55061,8.3,9.5,29.7,32.0
55063,7.3,8.1,29.7,32.0
55065,8.3,9.3,29.7,32.0
55067,9.0,9.8,29.7,32.0
55069,9.1,9.5,29.7,32.0
55071,8.2,8.6,29.7,32.0
55073,8.7,9.1,29.7,32.0
55075,8.5,11.5,29.7,32.0
55077,9.3,12.1,29.7,32.0
55078,12.6,13.9,29.7,32.0
55079,9.5,10.1,29.7,32.0
55081,8.7,8.9,29.7,32.0
55083,8.4,9.5,29.7,32.0
55085,9.2,10.1,29.7,32.0
55087,8.2,8.5,29.7,32.0
55089,7.9,9.1,29.7,32.0
55091,8.7,11.7,29.7,32.0
55093,6.8,8.6,29.7,32.0
55095,7.9,11.0,29.7,32.0
55097,7.0,7.5,29.7,32.0
55099,9.8,12.3,29.7,32.0
55101,8.4,10.6,29.7,32.0
55103,8.7,9.5,29.7,32.0
55105,8.3,10.2,29.7,32.0
55107,9.0,10.1,29.7,32.0
55109,6.9,7.2,29.7,32.0
55111,8.1,10.7,29.7,32.0
55113,9.5,11.0,29.7,32.0
55115,8.9,10.1,29.7,32.0
55117,8.2,9.7,29.7,32.0
55119,8.5,9.0,29.7,32.0
55121,8.9,8.9,29.7,32.0
55123,8.2,9.0,29.7,32.0
55125,9.2,12.2,29.7,32.0
55127,7.3,7.8,29.7,32.0
55129,9.6,10.5,29.7,32.0
55131,7.2,8.2,29.7,32.0
55133,7.2,7.9,29.7,32.0
55135,8.3,9.9,29.7,32.0
55137,8.6,10.6,29.7,32.0
55139,7.6,8.6,29.7,32.0
55141,8.7,8.1,29.7,32.0
56001,5.0,6.9,24.6,28.8
56003,8.5,11.7,24.6,28.8
56005,6.5,7.0,24.6,28.8
56007,7.7,8.2,24.6,28.8
56009,6.7,10.2,24.6,28.8
56011,7.8,8.9,24.6,28.8
56013,8.2,9.6,24.6,28.8
56015,8.6,9.0,24.6,28.8
56017,8.8,11.0,24.6,28.8
56019,8.3,8.7,24.6,28.8
56021,8.1,10.1,24.6,28.8
56023,7.9,8.6,24.6,28.8
56025,7.4,9.0,24.6,28.8
56027,7.9,8.4,24.6,28.8
56029,6.7,8.0,24.6,28.8
56031,9.3,8.8,24.6,28.8
56033,8.9,9.8,24.6,28.8
56035,5.3,6.9,24.6,28.8
56037,6.8,8.1,24.6,28.8
56039,4.1,4.8,24.6,28.8
56041,6.3,9.0,24.6,28.8
56043,10.5,12.0,24.6,28.8
56045,7.1,10.0,24.6,28.8
