,FIPS,MEDHHINC15,POVRATE15,PERPOV10,CHILDPOVRATE15,PERCHLDPOV10,METRO13
1155,22085,42196.0,18.1,1,25.9,1,0
1156,22087,41540.0,20.4,0,30.3,0,1
1157,22089,61601.0,11.8,0,17.4,0,1
1158,22091,36602.0,19.9,1,34.0,1,1
1159,22093,52258.0,18.3,0,26.6,1,1
1160,22095,50596.0,20.5,0,29.9,0,1
1161,22097,33503.0,27.0,1,37.2,1,0
1162,22099,45435.0,18.3,0,27.9,1,1
1163,22101,40945.0,19.7,0,28.3,1,0
1164,22103,63499.0,12.5,0,17.3,0,1
1165,22105,41768.0,24.0,1,35.0,1,1
1166,22107,27077.0,35.1,1,52.6,1,0
1167,22109,44450.0,20.1,0,24.9,0,1
1168,22111,38741.0,21.9,0,34.3,1,1
1169,22113,46807.0,18.1,0,23.6,0,1
1170,22115,44733.0,17.5,0,23.3,0,0
1171,22117,33453.0,26.2,1,36.9,1,0
1172,22119,34566.0,25.9,0,40.0,1,1
1173,22121,55074.0,15.1,0,22.1,1,1
1174,22123,35484.0,22.7,1,32.1,1,0
1175,22125,56680.0,23.9,0,21.7,0,1
1176,22127,36173.0,24.0,1,30.4,1,0
1177,23001,48930.0,15.0,0,21.8,0,1
1178,23003,37104.0,18.4,0,21.8,0,0
1179,23005,63191.0,10.7,0,12.2,0,1
1180,23007,42859.0,14.6,0,21.4,0,0
1181,23009,48601.0,11.5,0,16.2,0,0
1182,23011,50408.0,13.1,0,18.0,0,0
1183,23013,47489.0,11.4,0,17.9,0,0
1184,23015,50152.0,14.1,0,20.2,0,0
1185,23017,42674.0,17.0,0,25.6,0,0
1186,23019,44647.0,17.1,0,19.1,0,1
1187,23021,36463.0,19.1,0,30.5,0,0
1188,23023,55645.0,11.2,0,17.2,0,1
1189,23025,40165.0,18.7,0,25.9,0,0
1190,23027,43198.0,14.4,0,21.3,0,0
1191,23029,35576.0,18.8,0,28.8,1,0
1192,23031,61340.0,8.3,0,11.4,0,1
1193,24001,39859.0,20.0,0,27.1,0,1
1194,24003,90825.0,6.0,0,8.1,0,1
1195,24005,68317.0,9.1,0,11.9,0,1
1196,24009,98937.0,5.9,0,8.1,0,1
1197,24011,51294.0,14.4,0,22.9,0,0
1198,24013,84506.0,6.2,0,7.2,0,1
1199,24015,68972.0,10.0,0,14.8,0,1
1200,24017,87941.0,7.1,0,10.4,0,1
1201,24019,44664.0,18.1,0,29.8,0,0
1202,24021,83746.0,7.4,0,9.0,0,1
1203,24023,46469.0,13.6,0,19.3,0,0
1204,24025,77992.0,7.8,0,10.3,0,1
1205,24027,110224.0,5.2,0,6.5,0,1
1206,24029,52274.0,14.8,0,21.6,0,0
1207,24031,98314.0,7.5,0,10.5,0,1
1208,24033,76366.0,9.5,0,14.2,0,1
1209,24035,83914.0,7.2,0,10.5,0,1
1210,24037,83148.0,8.7,0,12.7,0,1
1211,24039,38692.0,25.8,0,35.9,0,1
1212,24041,62018.0,10.4,0,15.9,0,0
1213,24043,55270.0,12.0,0,17.8,0,1
1214,24045,52153.0,14.7,0,21.7,0,1
1215,24047,53366.0,11.3,0,20.7,0,1
1216,24510,43192.0,22.7,1,33.9,1,1
1217,25001,65735.0,7.6,0,11.5,0,1
1218,25003,50646.0,14.3,0,19.6,0,1
1219,25005,59839.0,12.6,0,17.3,0,1
1220,25007,64456.0,8.5,0,13.4,0,0
1221,25009,68237.0,11.5,0,16.6,0,1
1222,25011,57325.0,11.8,0,16.9,0,0
1223,25013,51415.0,17.1,0,27.4,0,1
1224,25015,60853.0,15.3,0,11.6,0,1
1225,25017,90025.0,7.6,0,8.2,0,1
1226,25019,86014.0,7.3,0,8.5,0,0
1227,25021,93187.0,7.1,0,6.4,0,1
1228,25023,74736.0,9.7,0,12.4,0,1
1229,25025,56530.0,19.8,0,29.3,1,1
1230,25027,65621.0,12.1,0,15.2,0,1
1231,26001,37618.0,15.8,0,30.8,0,0
1232,26003,43341.0,14.6,0,21.0,0,0
1233,26005,55611.0,11.2,0,15.1,0,0
1234,26007,40665.0,16.2,0,24.6,0,0
1235,26009,49118.0,14.2,0,24.1,0,0
1236,26011,37120.0,20.1,0,30.5,0,0
1237,26013,42389.0,17.3,0,24.3,0,0
1238,26015,57665.0,9.3,0,14.0,0,1
1239,26017,46256.0,14.5,0,20.8,0,1
1240,26019,48127.0,10.5,0,19.1,0,0
1241,26021,46588.0,17.1,0,26.2,0,1
1242,26023,47146.0,14.9,0,23.7,0,0
1243,26025,43864.0,16.1,0,24.0,0,1
1244,26027,49889.0,14.8,0,22.5,0,1
1245,26029,48267.0,11.6,0,18.3,0,0
1246,26031,41036.0,17.6,0,28.4,0,0
1247,26033,42473.0,19.7,0,27.4,0,0
1248,26035,33250.0,24.7,0,38.8,1,0
1249,26037,65051.0,10.0,0,10.8,0,1
1250,26039,40907.0,17.2,0,31.2,0,0
1251,26041,43020.0,14.8,0,20.8,0,0
1252,26043,47616.0,12.3,0,17.8,0,0
1253,26045,56760.0,10.9,0,15.7,0,1
1254,26047,49774.0,11.0,0,15.7,0,0
1255,26049,44181.0,20.5,0,30.2,0,1
1256,26051,40746.0,19.8,0,32.2,0,0
1257,26053,38416.0,18.6,0,27.5,0,0
1258,26055,54874.0,8.5,0,12.3,0,0
1259,26057,42800.0,16.5,0,20.6,0,0
1260,26059,46786.0,16.6,0,24.6,0,0
1261,26061,41775.0,17.4,0,18.4,0,0
1262,26063,45917.0,11.7,0,18.9,0,0
1263,26065,47470.0,21.0,0,24.1,0,1
1264,26067,51013.0,14.2,0,17.7,0,0
1265,26069,39874.0,16.1,0,32.3,0,0
1266,26071,36570.0,14.6,0,25.5,0,0
1267,26073,41957.0,26.1,0,20.0,0,0
1268,26075,50683.0,16.2,0,25.2,0,1
1269,26077,52252.0,16.0,0,19.0,0,1
1270,26079,42829.0,16.5,0,27.5,0,0
1271,26081,54550.0,14.5,0,19.1,0,1
1272,26083,40862.0,13.4,0,21.4,0,0
1273,26085,32971.0,24.8,0,45.2,1,0
1274,26087,57774.0,10.0,0,14.7,0,1
1275,26089,61397.0,7.9,0,13.4,0,0
1276,26091,49013.0,14.3,0,20.9,0,0
1277,26093,76934.0,6.5,0,7.8,0,1
1278,26095,41870.0,19.6,0,29.7,0,0
1279,26097,40091.0,16.1,0,26.1,0,0
1280,26099,54939.0,11.7,0,16.8,0,1
1281,26101,41811.0,15.0,0,25.8,0,0
1282,26103,48108.0,15.0,0,17.9,0,0
1283,26105,43620.0,16.8,0,26.9,0,0
1284,26107,41755.0,21.3,0,29.6,0,0
1285,26109,42591.0,16.9,0,26.8,0,0
1286,26111,59248.0,11.5,0,15.0,0,1
1287,26113,42836.0,17.5,0,26.2,0,0
1288,26115,56161.0,10.6,0,14.6,0,1
1289,26117,41728.0,17.9,0,26.9,0,1
1290,26119,37153.0,18.2,0,33.9,1,0
1291,26121,46709.0,16.1,0,23.4,0,1
1292,26123,45086.0,16.3,0,23.1,0,0
1293,26125,70150.0,9.3,0,11.7,0,1
1294,26127,43211.0,17.2,0,28.9,0,0
1295,26129,37057.0,19.4,0,34.2,0,0
1296,26131,37508.0,14.6,0,30.3,0,0
1297,26133,41782.0,18.7,0,29.9,0,0
1298,26135,36724.0,20.5,0,32.8,0,0
1299,26137,50420.0,12.1,0,19.2,0,0
1300,26139,61429.0,8.6,0,9.2,0,1
1301,26141,41658.0,13.6,0,25.0,0,0
1302,26143,38516.0,19.2,0,40.3,0,0
1303,26145,43344.0,18.6,0,27.7,0,1
1304,26147,51183.0,12.8,0,18.9,0,1
1305,26149,46667.0,14.7,0,22.3,0,0
1306,26151,41861.0,16.7,0,24.8,0,0
1307,26153,36741.0,15.9,0,24.8,0,0
1308,26155,50807.0,12.4,0,19.6,0,0
1309,26157,45800.0,15.5,0,25.1,0,0
1310,26159,47806.0,15.7,0,22.8,0,1
1311,26161,62401.0,14.2,0,13.4,0,1
1312,26163,41585.0,24.8,0,37.0,1,1
1313,26165,42922.0,14.8,0,25.2,0,0
1314,27001,43817.0,14.2,0,22.4,0,0
1315,27003,73276.0,7.1,0,9.2,0,1
1316,27005,54304.0,11.3,0,16.5,0,0
1317,27007,46031.0,16.2,0,23.5,1,0
1318,27009,52513.0,11.4,0,13.5,0,1
1319,27011,47583.0,11.5,0,15.9,0,0
1320,27013,49664.0,17.2,0,14.0,0,1
1321,27015,56330.0,8.3,0,10.6,0,0
1322,27017,54945.0,10.8,0,12.2,0,1
1323,27019,93857.0,4.5,0,4.7,0,1
1324,27021,47645.0,15.0,0,26.0,0,0
1325,27023,50896.0,11.1,0,15.3,0,0
1326,27025,70036.0,6.3,0,7.9,0,1
1327,27027,60417.0,12.1,0,12.5,0,1
1328,27029,42689.0,14.6,0,23.3,0,0
1329,27031,50350.0,11.1,0,17.8,0,0
1330,27033,49448.0,13.7,0,19.1,0,0
1331,27035,50755.0,10.4,0,14.9,0,0
1332,27037,77576.0,7.1,0,9.1,0,1
1333,27039,65494.0,6.9,0,8.6,0,1
1334,27041,56819.0,8.8,0,11.4,0,0
1335,27043,52169.0,11.3,0,18.1,0,0
1336,27045,52170.0,10.8,0,17.1,0,1
1337,27047,47418.0,13.4,0,19.7,0,0
1338,27049,60285.0,8.9,0,10.8,0,0
1339,27051,50570.0,10.6,0,15.1,0,0
1340,27053,68902.0,10.9,0,13.9,0,1
1341,27055,56276.0,8.2,0,10.2,0,1
1342,27057,52841.0,10.6,0,18.3,0,0
1343,27059,63134.0,7.7,0,10.1,0,1
1344,27061,52064.0,12.7,0,17.7,0,0
1345,27063,54001.0,9.2,0,13.0,0,0
1346,27065,48907.0,11.7,0,18.2,0,0
1347,27067,52597.0,10.9,0,16.8,0,0
1348,27069,55545.0,10.2,0,14.1,0,0
1349,27071,46807.0,14.3,0,22.0,0,0
1350,27073,50764.0,8.4,0,13.5,0,0
1351,27075,53093.0,9.8,0,14.6,0,0
1352,27077,46128.0,11.7,0,16.2,0,0
1353,27079,62672.0,8.5,0,10.9,0,1
1354,27081,52164.0,9.3,0,13.1,0,0
1355,27083,55051.0,12.2,0,16.7,0,0
1356,27085,60549.0,8.6,0,11.0,0,0
1357,27087,40849.0,21.5,0,34.3,1,0
1358,27089,55889.0,8.3,0,11.6,0,0
1359,27091,48478.0,13.6,0,19.5,0,0
1360,27093,58607.0,7.9,0,10.5,0,0
1361,27095,50633.0,12.4,0,18.5,0,1
1362,27097,54245.0,10.9,0,15.0,0,0
1363,27099,50878.0,10.8,0,16.1,0,0
1364,27101,50378.0,9.0,0,12.7,0,0
1365,27103,58839.0,10.7,0,11.6,0,1
1366,27105,50100.0,12.9,0,17.2,0,0
1367,27107,50775.0,11.7,0,17.6,0,0
1368,27109,70063.0,8.9,0,11.1,0,1
1369,27111,55357.0,9.7,0,14.1,0,0
1370,27113,51341.0,10.4,0,12.0,0,0
1371,27115,46332.0,13.9,0,18.6,0,0
1372,27117,51939.0,11.0,0,15.7,0,0
1373,27119,54270.0,11.8,0,16.2,0,1
1374,27121,53267.0,8.4,0,13.0,0,0
1375,27123,57299.0,15.1,0,22.5,0,1
1376,27125,52244.0,9.7,0,12.0,0,0
1377,27127,48520.0,11.0,0,15.4,0,0
1378,27129,56835.0,9.5,0,15.2,0,0
1379,27131,59863.0,9.2,0,11.2,0,0
1380,27133,55462.0,9.7,0,12.6,0,0
1381,27135,54416.0,9.4,0,12.0,0,0
1382,27137,50141.0,13.4,0,15.2,0,1
1383,27139,92898.0,5.1,0,6.0,0,1
1384,27141,79495.0,7.5,0,8.1,0,1
1385,27143,57052.0,8.9,0,12.3,0,1
1386,27145,55244.0,13.5,0,14.3,0,1
1387,27147,60970.0,9.4,0,13.2,0,0
1388,27149,54323.0,10.9,0,8.6,0,0
1389,27151,47130.0,11.9,0,15.2,0,0
1390,27153,48840.0,12.8,0,19.3,0,0
1391,27155,46764.0,14.4,0,22.7,0,0
1392,27157,57873.0,6.9,0,9.7,0,1
1393,27159,45597.0,15.0,0,19.6,0,0
1394,27161,54495.0,9.9,0,13.6,0,0
1395,27163,88329.0,5.1,0,6.0,0,1
1396,27165,48044.0,11.3,0,16.7,0,0
1397,27167,56583.0,9.8,0,13.2,0,0
1398,27169,54367.0,12.7,0,12.7,0,0
1399,27171,76407.0,5.1,0,6.1,0,1
1400,27173,51569.0,12.5,0,15.0,0,0
1401,28001,32673.0,29.6,1,43.8,1,0
1402,28003,41383.0,19.6,0,29.5,0,0
1403,28005,37085.0,22.2,1,33.7,1,0
1404,28007,32988.0,22.9,1,34.1,1,0
1405,28009,32467.0,25.3,1,38.3,1,1
1406,28011,30311.0,36.1,1,47.8,1,0
1407,28013,33906.0,23.0,0,33.7,1,0
1408,28015,39439.0,19.0,0,27.1,0,0
1409,28017,31937.0,26.6,1,38.8,1,0
1410,28019,35370.0,24.5,1,36.7,1,0
1411,28021,26959.0,46.3,1,54.0,1,0
1412,28023,38362.0,21.8,1,33.4,1,0
1413,28025,32360.0,27.6,1,42.1,1,0
1414,28027,25948.0,35.0,1,49.3,1,0
1415,28029,34723.0,26.1,1,39.1,1,1
1416,28031,36206.0,22.4,1,35.0,1,0
1417,28033,60610.0,10.0,0,13.0,0,1
1418,28035,35198.0,26.6,1,32.2,1,1
1419,28037,36391.0,20.6,1,30.8,1,0
1420,28039,48212.0,17.1,0,24.6,0,0
1421,28041,42699.0,22.6,0,26.4,1,0
1422,28043,35163.0,21.3,1,32.4,1,0
1423,28045,45911.0,20.8,0,30.1,0,1
1424,28047,42370.0,22.0,0,33.6,1,1
1425,28049,39158.0,27.1,0,38.7,1,1
1426,28051,24065.0,43.3,1,53.6,1,0
1427,28053,25625.0,41.5,1,60.2,1,0
1428,28055,28859.0,40.4,1,46.0,1,0
1429,28057,39296.0,18.1,0,25.4,0,0
1430,28059,46339.0,16.1,0,23.0,0,1
1431,28061,35092.0,22.8,1,31.8,1,0
1432,28063,26405.0,39.3,1,44.6,1,0
1433,28065,28845.0,30.5,1,44.2,1,0
1434,28067,36413.0,23.2,0,32.3,1,0
1435,28069,30381.0,31.9,1,43.1,1,0
1436,28071,43435.0,21.0,1,20.2,0,0
1437,28073,53205.0,16.4,0,21.3,0,1
1438,28075,38334.0,22.0,1,33.2,1,0
1439,28077,39460.0,20.9,0,31.8,1,0
1440,28079,35804.0,24.3,1,38.9,1,0
1441,28081,43098.0,17.4,0,25.2,0,0
1442,28083,26520.0,42.3,1,55.3,1,0
1443,28085,40627.0,20.0,0,27.8,1,0
1444,28087,41880.0,23.5,1,36.3,1,0
1445,28089,67482.0,12.7,0,18.5,0,1
1446,28091,34742.0,24.2,1,36.5,1,0
1447,28093,38006.0,23.3,1,37.3,1,1
1448,28095,38893.0,20.7,0,30.6,1,0
1449,28097,34264.0,25.8,1,38.3,1,0
1450,28099,38068.0,25.5,1,34.7,1,0
1451,28101,36991.0,22.7,0,31.4,1,0
1452,28103,28041.0,34.3,1,46.9,1,0
1453,28105,38011.0,27.1,1,30.8,1,0
1454,28107,35517.0,24.8,1,38.5,1,0
1455,28109,43420.0,21.0,0,30.6,1,0
1456,28111,37777.0,21.0,0,32.8,0,1
1457,28113,31976.0,30.1,1,43.1,1,0
1458,28115,39977.0,15.6,0,25.6,0,0
1459,28117,38550.0,19.5,0,28.2,0,0
1460,28119,26467.0,38.2,1,56.8,1,0
1461,28121,58426.0,9.7,0,14.2,0,1
1462,28123,34469.0,21.7,1,31.5,1,0
1463,28125,27589.0,34.3,1,53.7,1,0
1464,28127,37742.0,24.5,1,35.3,1,1
1465,28129,40637.0,19.5,0,27.1,1,0
1466,28131,42295.0,20.5,0,30.0,1,0
1467,28133,28184.0,39.3,1,50.6,1,0
1468,28135,29474.0,32.9,1,45.2,1,0
1469,28137,43376.0,19.2,0,29.1,0,1
1470,28139,38297.0,18.2,0,27.2,0,0
1471,28141,37740.0,17.1,0,24.9,0,0
1472,28143,30970.0,28.9,1,46.2,1,1
1473,28145,42120.0,17.0,0,25.1,0,0
1474,28147,31202.0,27.6,1,42.1,1,0
1475,28149,40465.0,21.6,0,32.8,1,0
1476,28151,27539.0,36.2,1,51.4,1,0
1477,28153,35989.0,24.5,1,35.8,1,0
1478,28155,40214.0,20.5,0,30.2,1,0
1479,28157,28535.0,34.5,1,42.4,1,0
1480,28159,35216.0,26.6,1,38.9,1,0
1481,28161,36062.0,22.4,1,33.4,1,0
1482,28163,34218.0,34.2,1,43.4,1,1
1483,29001,40222.0,21.9,0,23.3,0,0
1484,29003,58675.0,9.5,0,12.9,0,1
1485,29005,46339.0,13.0,0,17.3,0,0
1486,29007,42480.0,18.7,0,26.9,0,0
1487,29009,37467.0,20.7,0,29.7,0,0
1488,29011,39633.0,18.0,0,26.9,0,0
1489,29013,45887.0,14.1,0,22.5,0,1
1490,29015,34156.0,18.7,0,31.8,0,0
1491,29017,41623.0,18.3,0,27.0,0,1
1492,29019,50865.0,17.7,0,14.6,0,1
1493,29021,48294.0,17.3,0,23.7,0,1
1494,29023,35509.0,23.4,0,36.7,1,0
1495,29025,44470.0,12.7,0,19.7,0,1
1496,29027,50514.0,13.9,0,21.2,0,1
1497,29029,49393.0,14.9,0,26.1,0,0
1498,29031,49615.0,16.4,0,19.4,0,1
1499,29033,43638.0,15.7,0,22.7,0,0
1500,29035,32269.0,21.4,1,36.3,1,0
1501,29037,62996.0,9.2,0,12.3,0,1
1502,29039,37654.0,19.9,0,33.7,0,0
1503,29041,46230.0,13.3,0,18.8,0,0
1504,29043,54044.0,10.4,0,14.3,0,1
1505,29045,43225.0,14.7,0,22.5,0,0
1506,29047,65106.0,7.8,0,9.7,0,1
1507,29049,59655.0,10.4,0,15.1,0,1
1508,29051,56393.0,11.9,0,16.2,0,1
1509,29053,46632.0,14.4,0,19.9,0,0
1510,29055,38491.0,19.4,0,28.6,0,0
1511,29057,38516.0,17.5,0,27.6,0,0
1512,29059,37780.0,18.1,0,29.4,1,1
1513,29061,43135.0,15.3,0,27.6,0,0
1514,29063,44429.0,20.0,0,18.5,0,1
1515,29065,36808.0,21.5,0,31.0,1,0
1516,29067,32979.0,23.1,0,35.5,0,0
1517,29069,31920.0,27.6,1,39.0,1,0
1518,29071,50438.0,11.4,0,16.3,0,1
1519,29073,47717.0,12.1,0,19.2,0,0
1520,29075,43811.0,14.9,0,21.4,0,0
1521,29077,43885.0,17.7,0,21.4,0,1
1522,29079,38763.0,19.1,0,27.8,0,0
1523,29081,38005.0,18.0,0,26.9,0,0
1524,29083,42455.0,18.8,0,26.7,0,0
1525,29085,31320.0,23.8,0,39.3,1,0
1526,29087,42845.0,13.7,0,20.3,0,0
1527,29089,44634.0,15.9,0,20.9,0,0
1528,29091,36604.0,19.9,0,30.0,1,0
1529,29093,33415.0,22.9,0,34.4,1,0
1530,29095,48364.0,17.6,0,25.0,0,1
1531,29097,43724.0,16.0,0,22.6,0,1
1532,29099,58747.0,10.5,0,13.6,0,1
1533,29101,44109.0,16.3,0,17.2,0,0
1534,29103,40356.0,18.7,0,30.4,1,0
1535,29105,40741.0,17.4,0,25.9,0,0
1536,29107,50325.0,12.2,0,18.0,0,1
1537,29109,41619.0,18.3,0,27.3,0,0
1538,29111,45592.0,16.3,0,24.7,0,0
1539,29113,54584.0,11.3,0,15.4,0,1
1540,29115,39618.0,17.4,0,26.6,0,0
1541,29117,40808.0,18.8,0,26.2,0,0
